text,url
"BEIJING (AP) — Meron Mei, a sophomore at Wuhan University in the Chinese city at the heart of a viral outbreak, went back to his home village and started to cough.So he went to the hospital and got checked. Doctors determined it was a common cold, not the new coronavirus, he says, and he returned home. Then a week ago,  he says,  five officers showed up at his house in Xishui County, a two hour drive from Wuhan. They wore masks and wielded blue, gun-shaped thermometers.Now Mei finds himself under constant surveillance by plainclothes police. His doorstep has been posted with a red warning: “Do not approach – patient with suspected pneumonia.” Doctors in gowns, goggles and masks check his temperature three times a day, and the government calls him constantly to monitor his condition — despite tests that  he says show his body  is free of the coronavirus. His phone is constantly checked; its camera has been disabled and his photos deleted. He relayed his story to The Associated Press via messages in English to prevent officers from reading them. “I am in prison,” said Mei, whose story could not be independently verified by the AP. “I’m so angry. I feel physically and mentally exhausted.” As China institutes the largest quarantine in human history, locking down more than 50 million people in the center of the country, those who have recently been to Wuhan are being tracked, monitored, turned away from hotels and placed into isolation at their homes and in makeshift quarantine facilities. The  information available to regular people is uneven.  Uneasy residents have circulated lists of hundreds of people from Wuhan containing sensitive personal information including addresses, phone numbers, national ID numbers, dates of birth and occupations. One list sent by a Shanghai resident to the AP lists 174 people in the city’s Putuo district, including a foreigner, some city natives, many people from other parts of China, and an apartment where the resident lives. The identification numbers were authentic and matched other data on the list, according to a Chinese ID reference tool.“Inside information! Accurate and reliable!” said one post sharing the list, in a screenshot shared with the AP. “Putuo friends please pay attention, the people listed here have all gone to Wuhan, and they aren’t allowed into hospitals, so they’re being forcibly isolated at home! Neighbors, don’t go outdoors under any circumstances!”During the past decade, the Chinese government crafted a rigorous system of social control, which it calls “stability maintenance.” Through methods high-tech and low, from face-scanning cameras to neighborhood informants to household registration, Beijing keeps track of its 1.4 billion citizens, managing them via community-level officials.Such monitoring doesn’t typically bother most people in China. Usually only political dissidents or minorities are subject to overt state control. But in times of extraordinary stress, such as the virus outbreak, these systems swing into action nationwide. On Jan. 25, an extraordinary televised meeting of the Politburo Standing Committee, China’s ruling inner circle of power, ordered officials to carry out “prevention and control work” with special emphasis on “monitoring, screening and warning.” Since then, millions of local officials and officers have mobilized to monitor, screen and warn — and restrict, to varying degrees — in a governance approach that Beijing calls “blanket-style tracking.”“We must effectively manage people from Wuhan according to the principles of ‘tracking people, registering them, community management, inspecting them at their door, mass transfers, treat abnormalities,’” Li Bin, deputy director of the Chinese National Health Commission, said at a news conference the next day.Officials say — and some experts agree — that the stringent measures are necessary. “This epidemic is spreading quite quickly, which presents challenges and is putting pressure on our control and prevention work,” said Ma Xiaowei, director of the Chinese National Health Commission. “The country has adopted more powerful measures, which should be able to control the epidemic at a lower cost and faster speed.”A woman who works in education in Wuhan said she had been back in her hometown in China’s Inner Mongolia region for nearly two weeks when friends and relatives forwarded her an Excel sheet that contained not just her name but her ID number, address, and occupation. At first, she said, she felt shock, then fury.“It listed a bunch of people in the whole city who had come back from Wuhan,” said the woman, Na. Like many Chinese, she gave only her last name so she could speak openly on a sensitive topic. Police are vigilant about cracking down on information spread through unofficial channels, and many people are often hesitant to speak to the foreign press.“I was so angry,” Na said. “This could affect me later in life.”Unlike Mei, Na’s hometown is more than 1,000 kilometers (600 miles) from Wuhan, and she wasn’t confined to her home. But Na said she began to receive calls from the police, community officials and a newly established epidemic prevention center. Because government departments often fail to share or coordinate data collection, many calling Na asked the same questions. On the first day, she said,  she got a dozen calls , possibly more, asking a slew of questions: Where are you? When are you going home? Who’d you come into contact with?“It’s so bothersome,” she said. “I made it clear that I didn’t want my personal information leaked.”Others upset at leaks took to Weibo, a Chinese social media platform, and demanded to know what was going on. Most posts were deleted, but the censors left up a post by Cui Baoqiu, the vice president of Chinese cellphone maker Xiaomi, who criticized the leaks for stigmatizing people from Wuhan.“Sick people are not criminals,” Cui said. “This data must be managed by a few people in the government. They need to tighten to their controls.”Whether the leaks were intentional is unclear. Various government departments gather reams of data from cameras, cellphones, and social media, as well as through transportation records and queries from health and security officials. In one case, Nick, who asked to be identified by only his English name, said he had merely driven through Wuhan but later found his name on a leaked list. In other cases, people were told to report on anyone suspected of having gone to Wuhan by ringing a hotline. A woman who answered a hotline for Baoshu, a village in Fujian province, confirmed they were offering a 1200 RMB ($173) reward for information. And in  a news conference Thursday, a China State Railway Group representative said it is providing passenger data to the government. Many of the more than 9,600 confirmed cases are in Wuhan and surrounding cities in Hubei province. Virtually the entire province was locked down last week. But even Wuhan natives who slipped out before the trains and planes stopped running are finding there’s no escape.An IT worker from Wuhan who also asked only to be identified by his English name, Andy, to protect his family’s privacy, was sightseeing in Beijing with his wife and two children when he heard the government was closing off his hometown. The family went to Nanjing, a city near China’s coast, but the Intercontinental Hotel turned them away after seeing their national ID cards, which include their Wuhan addresses. Andy finally found a room at the five-star Shangri-La hotel and settled in, planning to stay until it was safe to go back home.On Monday, reception called: Police were kicking them out. It didn’t matter that Andy’s family hadn’t been in Wuhan for more than a week, or that they’d been wearing masks for nearly two. Everyone from Wuhan was being ordered to stay at an isolated Home Inn for 14 days.When they saw their room at the new hostel, Andy panicked: it was drafty. He stuffed wet towels in the cavity underneath his door, but worried it was futile since doors were opened for meals. He was awake until 2 a.m., fretting over his two young children and imagining potentially virus-filled air from the hallways, swirling into their room.Andy says he “totally understands” and “trusts” the government, and appreciates the hard work of doctors and nurses on the front lines. He’s grateful, but he can’t stop worrying.“I understand that in such a big country you don’t want this to spread further,” he said. “What I can’t accept is, what about my children? Who’s going to guarantee our safety?” ",https://apnews.com/Coronavirus/7f7336d2ed099936bd59bf8cb7f43756
"A roundup of some of the most popular but completely untrue stories and visuals of the week. None of these are legit, even though they were shared widely on social media. The Associated Press checked them out. Here are the real facts:___CLAIM: Chlorine dioxide will help get rid of the new virus from China. THE FACTS: As news spread about the new coronavirus outbreak, social media accounts began promoting the idea that drinking chlorine dioxide or using related products with names like Miracle Mineral Solution — or MMS — would help wipe out the virus. The U.S. Food and Drug Administration warns against ingesting the bleaching agent. “We understand people are concerned about the spread of the novel coronavirus and we urge people to talk to their health care provider about treatment options, as well as follow advice from other federal agencies about how to prevent the spread of this illness,” the FDA said in a statement to The Associated Press. Social media users began circulating the false claim on Facebook, Twitter and YouTube shortly after the first case of the virus was reported in the U.S. By Friday, virus had infected almost 10,000 people globally in just two months, with more than 200 deaths in China. Chlorine dioxide has been falsely touted by fringe groups online as a “miracle” cure for autism. The FDA has been warning against drinking chlorine dioxide since 2010 after the agency received several reports of consumers drinking products containing the chemical. The agency warns that it can cause nausea, vomiting, diarrhea and symptoms of severe dehydration. ___CLAIM: FEMA proposes “martial law to contain coronavirus” THE FACTS: Officials with the Federal Emergency Management Agency confirmed that there are no plans to enact martial law in the U.S. In recent days, a false story circulated on social media claiming that FEMA was proposing martial law to contain the respiratory illness spreading around the world. Martial law would transfer power to the military. “This article is not true,” FEMA said in an email sent Tuesday to The Associated Press, adding that they have not advocated for martial law. The false claims about martial law have circulated on Facebook since Jan. 23. “Acting FEMA Director Pete Gaynor on Wednesday offered President Trump a startling solution, Martial Law in the United States, to prevent the spread of a lethal Chinese Coronavirus that infected hundreds and killed at least 17 people in the Communist nation,” the post said. False posts also circulated on Twitter. “Those who are ‘awake’ and aware completely understand the dormant plans for martial law and widespread FEMA detention camps in America,” a Twitter user falsely claimed.___CLAIM: Image shows the first building of Huoshenshan Hospital in the Chinese city of Wuhan constructed in just 16 hours and completed Monday.THE FACTS: Chinese state media shared an image Monday that circulated widely on Twitter, implying that it showed a hospital constructed in just 16 hours to deal with thousands of new patients who have contracted the new virus from China. The photo, which shows a building with large windows in front with a white staircase at the side, is a stock image of a prefabricated office sold from China. The image is used regularly on sites of businesses that sell prefabricated homes, offices or hotel space. The Associated Press obtained photos of crews working to construct Huoshenshan Hospital on Tuesday.___CLAIM: 14 states have no paper ballot record of your vote. THE FACTS: For the 2020 elections only one state, Louisiana, will not keep a paper ballot record of any votes. Eight other states rely on a mixed system, where some counties will keep a paper record of ballots and others will not. Democratic presidential candidate Rep. Tulsi Gabbard posted a video Wednesday on her social media account, in which she misleadingly claimed that 14 states have no paper ballot record of votes cast. Gabbard called it the “greatest threat to our democracy,” warning that it could entirely shape the results of the 2020 election. Her comments, which were not fully accurate, asked people to share the claim on Twitter and Facebook. The information Gabbard provided was outdated and doesn’t provide a full picture of how voters’ ballots will be recorded in the upcoming election. Her campaign did not respond to a request for comment by the AP. States and counties around the country record votes differently. During the 2018 election, there were 14 states where voters might have gone to the polls and cast votes that weren’t backed up on paper. That’s been whittled down to nine states heading into the 2020 election. Currently only one state — Louisiana — keeps no paper trail of votes at all. Counties in eight states — Indiana, Kansas, Kentucky, Mississippi, New Jersey, Oklahoma, Tennessee and Texas — use a hybrid system that may or may not document the votes on paper, said Warren Stewart, a data analyst at Verified Voting, which tracks the election systems counties across the country use. “Many states have a variety of different systems in different counties,” Stewart said. In those states, some counties do not produce paper receipts of votes. In the case of New Jersey, for example, only one county records votes by paper. In Oklahoma, all counties use a paper ballot record system except for voters with disabilities who might cast a vote on an electronic system. It’s worth noting that there is no federal regulation requiring paper ballot backups. Gabbard introduced legislation last year that would provide states with funding to ensure votes are recorded on paper. Experts have warned that systems without a paper ballot backup could be hacked in the election. Last year, an analysis by the Brennan Center of Justice at New York University’s School of Law found that as many as 12 percent of voters might cast a ballot without a paper backup in the 2020 election.___CLAIM: Video captured fatal crash of helicopter carrying Kobe Bryant.THE FACTS: The video shows a helicopter crash in the United Arab Emirates in December 2018. On Jan. 26, NBA legend Kobe Bryant, his daughter and seven others were killed when their helicopter crashed in Calabasas, California. Shortly after the crash, video showing a helicopter going into a tailspin in rugged terrain and then crashing into a canyon began circulating on social media, described as showing the crash of Bryant’s helicopter. One tweet circulating the video with the comment, “R.I.P @kobebryant died videos,” had nearly 3 million views by Monday afternoon. The video actually shows the Dec. 29, 2018, crash of a rescue helicopter in Ras al-Khaimah, in the northeastern region of the United Arab Emirates. All four crew members died in the crash. According to AP reporting, the Augusta 139 helicopter crashed near the world’s longest zipline at UAE’s highest mountain, Jebel Jais, in Ras al-Khaimah. A number of media outlets and social media accounts published video at the time of the 2018 helicopter crash, capturing it from various angles. ___This is part of The Associated Press’ ongoing effort to fact-check misinformation that is shared widely online, including work with Facebook to identify and reduce the circulation of false stories on the platform.___ Find all AP Fact Checks here: https://apnews.com/APFactCheck___ Follow @APFactCheck on Twitter: https://twitter.com/APFactCheck",https://apnews.com/Coronavirus/4e654fb27cb4bbdc9618921eaeeabe40
"NEW HAVEN, Conn. (AP) — A high school student from China who fell ill at the Yale Model United Nations conference does not have the new virus that originated in China, a Yale spokeswoman said Friday.The four-day conference on Yale’s Connecticut campus that draws about 1,800 students from around the world was supposed to end last Sunday, but instead all events were canceled after the student came down with a cough and a fever. The student was taken to Yale New Haven Hospital and tested positive for influenza. The U.S. Centers for Disease Control and Prevention asked that the student be tested for the potentially deadly coronavirus.That test came back negative, Yale spokeswoman Karen Peart said in an emailed statement. “We have shared this happy outcome with the student, their teammates and their advisors,” she said.The student’s gender, age and hometown were not disclosed.The pneumonia-like virus, first identified in Wuhan, China, has infected nearly 9,700 people and caused 213 deaths in that country as of Friday. Cases of the new virus have been confirmed in dozens of other countries, including six in the U.S.",https://apnews.com/Coronavirus/6d1045e3bb3ce8959fe7b22a97904a13
"The start of the League of Legends Pacific Championship Series season has been delayed because of the outbreak of the coronavirus. The season was set to start on Feb. 8, and organizers did not provide a new start date. Earlier this week, the Legends Pro League in China also indefinitely postponed its Week 2 play. As of Wednesday, 132 people had died and another 6,000 people in mainland China were confirmed to have the coronavirus, CNN reported. Because of the teams’ proximity to China, organizers announced Wednesday on Facebook that they had put play on hold. “In light of the novel coronavirus outbreak and its development in our region, we have decided to postpone the start of the PCS in the interest of the safety and well-being of our players and teams,” the statement read. “Amongst other considerations, several members of the operational staff, as well as team(s) staff have been affected by travel restrictions that have been implemented to mitigate the spread of the virus. To all fans, we apologize for this delay and will be sharing any updates on the schedule as soon as we can. Please stay safe and protected.” The nine-team PCS has three franchises each in Taiwan and Hong Kong, as well as single teams in Singapore, Thailand and the Philippines. The PCS is a result of a merger of the League of Legends Master Series (LMS) and League of Legends Southeast Asia Tour (LST). —Field Level MediaOur Standards:The Thomson Reuters Trust Principles.",https://www.reuters.com/article/idUSFLM77stW1
"The Seoul Dynasty and Gen.G Esports will donate money from merchandise sales, in-game skins, and its March homestand to charities that will help victims of the coronavirus, Gen.G and Dynasty COO Arnold Hur announced via Twitter late Tuesday. In a video released on the Seoul Dynasty’s Twitter, Hur said that this decision was made after talking with players, coaches and other staff members. Hur also commented on the health of Dynasty and Gen.G staff, saying: “Our players, our staff and their families are all okay.” The coronavirus, which has over 75,000 reported cases and 2,000 reported deaths per CNN as of Wednesday, has canceled several esports events already, including five Overwatch League homestands and the Chinese League of Legends Pro League (LPL). A majority of cases come from mainland China, where the outbreak began. —Field Level MediaOur Standards:The Thomson Reuters Trust Principles.",https://www.reuters.com/article/idUSFLM1lGRY3
"Reuters coverage of the coronavirus continues to lead the way across the globe, with the largest recorded usage of footage from TV channels and digital properties this year. MS WesterdamThe arrival of the MS Westerdam in Sihanoukhville, Cambodia proved to be of particularly strong appeal to Reuters clients. Many broadcasters struggled to secure a live signal from the area, but Reuters was prepared, getting there first, accompanied with live LU-Smart and a tripod. This enabled Reuters to provide exclusive live video footage to clients around the world. Reuters exclusive interview here with China’s top virus expert, Zhong Nanshan. was the second top trending story on Weibo, one of China’s largest social platforms.  Also out in front last week was an innovative live broadcast from Reuters Beijing-based videojournalist Thomas Suen, filming his one-hour commute from his home to Reuters bureau.    Due to tight security in Beijing, Thomas used a GoPro and the footage starkly showed empty trains, buses and shopping malls, as people stayed at home and avoided travelling.   Reuters is consistently delivering fast and first, across multiple stories on the biggest story of 2020 so far.   Media Contact: joel.ivory-harte@thomsonreuters.com [Reuters PR Blog Post]Our Standards:The Thomson Reuters Trust Principles.",https://www.reuters.com/article/idUSKBN20B1J0
"A tourist wears a protective mask as she leaves the Galeries Lafayette department store in Paris as the country is hit by the new coronavirus, France, January 30, 2020. REUTERS/Benoit TessierPARIS (Reuters) - France has confirmed a sixth case of infection by the new coronavirus from China, a French health official said on Thursday. France confirmed its first three cases of the Wuhan coronavirus on Friday, a fourth case on Tuesday and a fifth case on Wednesday. Reporting by Benoit Van Overstraeten; Editing by Chris ReeseOur Standards:The Thomson Reuters Trust Principles.",https://www.reuters.com/article/idUSKBN1ZT2OE
"Jan 23 (Reuters) - Gilead Sciences Inc said on Thursday it was assessing whether its experimental Ebola treatment could be used to treat coronavirus infection. “Gilead is in active discussions with researchers and clinicians in the United States and China regarding the ongoing Wuhan coronavirus outbreak and the potential use of remdesivir as an investigational treatment,” a company spokesman said in an emailed statement. China put millions of people on lockdown on Thursday in two cities at the epicentre of a coronavirus outbreak that has killed 18 people and infected more than 630, as authorities around the world worked to prevent a global pandemic. Reporting by Manas Mishra in Bengaluru;
Editing by Arun KoyyurOur Standards:The Thomson Reuters Trust Principles.",https://www.reuters.com/article/idUSL4N29S45D
Feb 13 (Reuters) - Vmoto Ltd: * VMOTO LTD-  UPDATE ON IMPACT OF CORONAVIRUS * VMOTO LTD - EXPECT CORONAVIRUS OUBTREAK WILL HAVE NO IMPACT ON CO’S OPERATIONS AND BUSINESS PLANNING FOR 2020 FY * VMOTO LTD- CO’S NANJING MANUFACTURING FACILITY IS OFFICIALLY OPEN AND OPERATIONAL Source text for Eikon: Further company coverage:Our Standards:The Thomson Reuters Trust Principles.,https://www.reuters.com/article/idUSFWN2AC19O
"PARIS, Jan 29 (Reuters) - France has confirmed a fifth case of infection by the new coronavirus from China, French health minister said on Wednesday, adding the patient was the daughter of an 80-year old man already hospitalized with the disease. Agnes Buzyn also said during a press conference a first flight to repatriate French nationals from the Chinese town of Wuhan, the epicentre of the virus, was leaving France this Wednesday night and that a second flight would occur Thursday or Friday. France confirmed its first three cases of the Wuhan coronavirus on Friday and a fourth case on Tuesday. (Reporting by Benoit Van Overstraeten; Editing by Christian Lowe)Our Standards:The Thomson Reuters Trust Principles.",https://www.reuters.com/article/idUSP6N28L01C
"PARIS, Jan 30 (Reuters) - France has confirmed a sixth case of infection by the new coronavirus from China, a French health official said on Thursday. France confirmed its first three cases of the Wuhan coronavirus on Friday, a fourth case on Tuesday and a fifth case on Wednesday. (Reporting by Benoit Van Overstraeten; Editing by Chris Reese)Our Standards:The Thomson Reuters Trust Principles.",https://www.reuters.com/article/idUSP6N28L01K
"LONDON, Jan 29 (Reuters) - Here are some key features of viruses and the new coronavirus that was identified in the central Chinese city of Wuhan in December and is causing an outbreak of disease in China and beyond. * Coronaviruses are a family of viruses that get their name from what they look like under a microscope - they are spherical and their surfaces are covered with “crown”-like spikes. * Coronavirus infections have a wide range of symptoms, including fever, coughing, shortness of breath and breathing difficulties. Mild cases can cause cold-like symptoms, while severe cases can cause pneumonia, severe acute respiratory illness, kidney failure and death. * Like other coronaviruses, the newly identified China coronavirus is being transmitted from person-to-person via droplets when an infected person breathes out, coughs or sneezes. It can also spread via contaminated surfaces such as door handles or railings. * Infection with the newly identified virus has an incubation period of between one and 14 days, and there are limited accounts that it may also be spreading before symptoms show. * Infectious disease and virus specialists say the scale of the current outbreak now points to “self-sustaining” human-to-human transmission. They estimate that each infected person is infecting, on average, two to three more people. * Animal viruses can mutate or combine with other viruses to create new strains capable of being passed to people. Scientists say the new coronavirus originated in bats and then passed to humans, possibly via an intermediary animal species. * Genetic data suggest the new coronavirus is the result of viral recombination - a process where more than one virus infects the same cell at the same time and creates a “recombinant” virus strain. (Reporting by Kate Kelland; editing by Nick Macfie)Our Standards:The Thomson Reuters Trust Principles.",https://www.reuters.com/article/idUSL4N29Y2NM
"MOSCOW (Reuters) - Russia is ready to bring forward a meeting of OPEC and its allies to February from March to address a possible hit to global oil demand from coronavirus, Russia’s energy minister said on Friday. FILE PHOTO: The logo of the Organisation of the Petroleum Exporting Countries (OPEC) sits outside its headquarters ahead of the OPEC and NON-OPEC meeting, Austria December 6, 2019. REUTERS/Leonhard FoegerAlexander Novak said he was in discussions with OPEC leader Saudi Arabia and added that the oil-producing nations would need several more days to assess the impact and decide on the date of the meeting. A coronavirus outbreak in China could cut oil demand by more than 250,000 barrels per day (bpd) in the first quarter of this year and drag on oil prices already beleaguered by oversupply, analysts and traders say. “We can meet earlier, this is not a problem at all,” Novak was quoted by Russian agency RIA as saying. “We have discussed it with the Saudi (energy) minister several times already ... Yesterday, we spoke for an hour, today for half an hour. We are discussing it very seriously,” Interfax quoted Novak as saying. “In principle, we are ready to quickly react to such things. We need to assess the situation and continue to monitor for a few more days,” he was quoted by Interfax while adding it was too early to say if Russia was prepared to deepen output cuts. Worries over the economic impact of China’s coronavirus have rattled global markets, helping send the price of crude down to around $58 a barrel from above $65 a barrel on Jan. 20. [O/R] Russia reported its first two cases of coronavirus on Friday and restricted direct flights to China, its biggest trade partner. OPEC+, which includes non-member countries such as Russia, has been reducing oil supply to support prices, agreeing in December to cut output by 1.7 million barrels per day (bpd) until the end of March.  The next meeting was scheduled for March 5-6. OPEC wants to extend current oil output cuts until at least June from March, with the possibility of deeper reductions on the table if oil demand in China is significantly impacted by the spread of the coronavirus, OPEC sources told Reuters on Tuesday. (nL8N29X4RY) Saudi Arabia’s economy, the largest in the Arab world, remains dominated by hydrocarbon revenues despite plans to diversify. The kingdom needs prices of around $80 per barrel to balance its state budget. Reporting by Maria Tsvetkova and Alexander Marrow, Writing by Dmitry Zhdannikov; editing by Louise HeavensOur Standards:The Thomson Reuters Trust Principles.",https://www.reuters.com/article/idUSKBN1ZU2H0
"As fast as the novel coronavirus, or COVID-19, outbreaks appears to be spreading, the development of drugs to treat it may actually be keeping pace, officials with the World Health Organization said Thursday.The progress in research and development, based on two ongoing clinical trials in China, comes as Iran on Wednesday announced five confirmed cases of the disease in the country -- all in people with a history of travel to China -- and that two people there have died.googletag.cmd.push(function() { googletag.display('div-ad-inread'); });That brings the total number of affected countries to 26, according to WHO director-general Tedros Adhanom Ghebreyesus. To date, these countries have confirmed a total of 1,076 cases, compared to the nearly 75,000 -- with more than 2,000 deaths -- in China alone.""The data from China continues to show a decline in new confirmed cases,"" he said, adding that more than half the cases outside China have involved passengers on the Diamond Princess, the cruise ship that had been held in quarantine in a port in Japan until earlier this week.RELATED South Korea reports first COVID-19 death; cases rise to 104WHO officials Wednesday started weekly meetings with diplomats from member nations stationed in Geneva to discuss the outbreak and response measures.Both the WHO and the United Nations have also agreed to activate the UN's Crisis Management Team, which will begin efforts working with the Africa Center for Disease Control particularly focused on preparing the continent for the ""potential arrival of the virus,"" Adhanom said.COVID-19 poses a ""serious danger"" for countries with weaker health systems, he added. On Wednesday, epidemiologists writing in The Lancet indicated that the African nations Egypt, Algeria and South Africa are at high risk for an outbreak.RELATED 2 passengers of coronavirus-infected ship die in JapanAccording to Janet Diaz, lead for Clinical Case Management in the WHO's Health Emergencies program, the slowdown in new cases, at least in China, comes just as testing of potential treatments begins to ramp up. She said preliminary results from two ongoing clinical trials -- one involving the HIV combination regimen lopinavir/ritonavir and the other using the antiviral remdesivir -- are expected in roughly three weeks.Both trials are being conducted in China, where a team of experts led by the WHO has been ""on the ground"" since last weekend, Adhanom said.That team includes epidemiologists, virologists, public health specialists and others from Singapore, Japan, Nigeria, Russia, Germany and the U.S. Centers for Disease Control and Prevention, among other countries, and it is taking an active role in disease surveillance as well as investigations into the origins of the outbreak and response efforts, he added.RELATED Egypt, Algeria, South Africa at 'high risk' for coronavirus, analysis findsMeanwhile, Adhanom has asked 12 manufacturers of personal protective equipment, or PPE, to assist in efforts to protect health workers from COVID-19 as they care for patients. At least 1,600 healthcare workers in China have been sickened with the virus since the outbreak began.""I've written to chief executives of manufacturers of personal protective equipment to seek their cooperation to ensure supply to protect health workers,"" he said, though he did not specify which manufacturers or the commitments they have received.Efforts to slow the spread of ""misinformation and conspiracy theories"" on the COVID-19 outbreak online haven't been as effective so far, Adhanom said. WHO has met with executives at Facebook, Google and other social media platforms to address the issue, he said.""They are aware of the problem and have pledged to help,"" he added.Earlier this month, Facebook said it is working with a network of third-party fact-checkers to review information on COVID-19 posted to the platform.If information is deemed false, Facebook said in a blog post it would to limit its spread on both Facebook and Instagram. The company also plans to remove information that global health organizations and government health agencies have determined to be untrue.",https://www.upi.com/Health_News/2020/02/20/Coronavirus-outbreak-slows-research-into-drug-treatments-speeds-up/9091582211534/?upi_ss=coronavirus
"Prices may be rising in North Korea as the country seals its borders in response to the outbreak of the new strain of coronavirus in neighboring China.South Korea's unification ministry said Thursday Seoul is aware the price of certain commodities, including rice, a key staple, have increased since Pyongyang shut down most cross-border activity, Seoul Pyongyang News reported.googletag.cmd.push(function() { googletag.display('div-ad-inread'); });The price of other goods in the North are being monitored but it remains unclear whether they too have risen, the ministry added.Making those estimates for Seoul ""will take time"" as the government keeps track of the reduced activity between China and North Korea, according to the report.RELATED U.S. spy plane flies over South Korea amid nuclear concernsThe ministry also said it is likely international organizations are moving toward providing some form of aid. In South Korea, reports recently suggested face masks were in short supply in the North.Seoul said it supports inter-Korea cooperation on the epidemic, which has killed more than 2,100 people globally. On Thursday, South Korea reported its first casualty, a South Korean man in his 60s, who posthumously tested positive for the virus.South Korea is reporting more than 100 infections at a time when the North continues to claim zero patients of COVID-19.RELATED Forum explores challenges in travel to North KoreaPyongyang's Rodong Sinmun said Thursday the country ""fortunately, has not one case of infection.""O Chun Bok, North Korea's health minister, had recently claimed zero suspected patients on state television, before warning North Koreans against ""carelessness"" in matters of hygiene.In 2019, North Korea declined to cooperate on containing African swine fever, despite offers from the South. Pyongyang also filed only one report in May to the World Organization for Animal Health, then declined to provide updates on ASF for the remainder of the year.RELATED North Korea charges South's entertainment with 'destroying' languageDefectors in the South have said North Korea is deeply unprepared to deal with a deadly outbreak, citing inadequate health facilities and weakened immunity among the population due to decades of malnutrition.",https://www.upi.com/Top_News/World-News/2020/02/20/Prices-rising-in-North-Korea-following-COVID-19-shutdown/9141582218258/?upi_ss=coronavirus
"Experts, civic groups and others gathered in Seoul to discuss allowing individual tourists to travel to North Korea, an idea proposed in January by President Moon Jae-in.Rep. Sul Hoon of the ruling Democratic Party held the forum Wednesday at the National Assembly in Seoul.googletag.cmd.push(function() { googletag.display('div-ad-inread'); });""All South Korean people wish to visit North Korea. It is my duty to find a way to realize the wishes,"" said the fourth-term assemblyman, who is also a member of the governing party's supreme committee.Unification Minister Kim Yeon-chul sent a message saying, ""Individual tourism is not subject to U.N. sanctions. It will make people of the two countries friendlier to each other, thus facilitating the reunification of the two.""RELATED Hyundai Motor chairman to step downLate last month, the Unification Ministry came up with detailed options, which it believes do not violate international sanctions.But Harry Harris, the U.S. ambassador to South Korea, urged Seoul to consult with Washington about the contentious issue, sparking criticism that the diplomat was meddling in the country's internal affairs.""If Seoul has to get a green light of Washington for the individual tours, Pyongyang would think that the tourists are U.S. spies,"" said Kim Li-kyong, director of the Association of History and Culture for One Korea, a grass-roots group advocating the reunification of the Korean Peninsula.RELATED South Korea reports first COVID-19 death; cases rise to 104""The Unification Ministry should forge ahead with the policy of allowing South Korean people to make individual visits to the North.""Kim Yong-hyun, a North Korean studies professor at Dongguk University in Seoul, concurred. He even asked the South to stop joint military drills with the United States for the next 12 months to enable individual tourism.""We can resume the military exercises in case North Korea provokes,"" he said.RELATED North Korea charges South's entertainment with 'destroying' languageIn addition to the potential conflicts with the United States, the tourism plan has more obstacles. For one, it cannot work without the approval of North Korea, which has yet to make an official response.South Korea also has to revise its law, which prevents its citizens from traveling North without a formal invitation from a North Korean organization or state institution.The outbreak of coronavirus in China and its spread to the neighboring countries is also expected to delay discussion on travel.In the 2000s, South Koreans were permitted to visit the Mount Kungang resort of North Korea. But a South Korean tourist who walked into a restricted area in 2008 was shot dead by a North Korean soldier. After that, tourism was banned.One Korea is affiliated with the chairman of the ultimate holding company that owns United Press International.",https://www.upi.com/Top_News/World-News/2020/02/20/Forum-explores-challenges-in-travel-to-North-Korea/4301582205079/?upi_ss=coronavirus
